Category,Day,Amount,Date,Month
Toiletries/Groceries,13,,13/05/2023,MAY
Toiletries/Groceries,14,,14/05/2023,MAY
Toiletries/Groceries,15,16,15/05/2023,MAY
Toiletries/Groceries,16,91,16/05/2023,MAY
Toiletries/Groceries,17,13,17/05/2023,MAY
Toiletries/Groceries,18,36,18/05/2023,MAY
Toiletries/Groceries,19,57,19/05/2023,MAY
Toiletries/Groceries,20,,20/05/2023,MAY
Toiletries/Groceries,21,,21/05/2023,MAY
Toiletries/Groceries,22,250,22/05/2023,MAY
Toiletries/Groceries,23,,23/05/2023,MAY
Toiletries/Groceries,24,,24/05/2023,MAY
Toiletries/Groceries,25,,25/05/2023,MAY
Toiletries/Groceries,26,,26/05/2023,MAY
Toiletries/Groceries,27,,27/05/2023,MAY
Toiletries/Groceries,28,,28/05/2023,MAY
Toiletries/Groceries,29,,29/05/2023,MAY
Toiletries/Groceries,30,,30/05/2023,MAY
Toiletries/Groceries,31,,31/05/2023,MAY
Transportation ,1,,01/05/2023,MAY
Transportation ,2,70,02/05/2023,MAY
Transportation ,3,,03/05/2023,MAY
Transportation ,4,63,04/05/2023,MAY
Transportation ,5,209,05/05/2023,MAY
Transportation ,6,4.5,06/05/2023,MAY
Transportation ,7,34,07/05/2023,MAY
Transportation ,8,,08/05/2023,MAY
Transportation ,9,52,09/05/2023,MAY
Transportation ,10,,10/05/2023,MAY
Transportation ,11,,11/05/2023,MAY
Transportation ,12,44,12/05/2023,MAY
Transportation ,13,24.5,13/05/2023,MAY
Transportation ,14,,14/05/2023,MAY
Transportation ,15,56,15/05/2023,MAY
Transportation ,16,12.5,16/05/2023,MAY
Transportation ,17,3,17/05/2023,MAY
Transportation ,18,55,18/05/2023,MAY
Transportation ,19,27,19/05/2023,MAY
Transportation ,20,,20/05/2023,MAY
Transportation ,21,47,21/05/2023,MAY
Transportation ,22,54,22/05/2023,MAY
Transportation ,23,107,23/05/2023,MAY
Transportation ,24,,24/05/2023,MAY
Transportation ,25,5,25/05/2023,MAY
Transportation ,26,40,26/05/2023,MAY
Transportation ,27,22,27/05/2023,MAY
Transportation ,28,,28/05/2023,MAY
Transportation ,29,123,29/05/2023,MAY
Transportation ,30,,30/05/2023,MAY
Transportation ,31,54,31/05/2023,MAY
Miscellaneous,1,,01/05/2023,MAY
Miscellaneous,2,260,02/05/2023,MAY
Miscellaneous,3,,03/05/2023,MAY
Miscellaneous,4,,04/05/2023,MAY
Miscellaneous,5,,05/05/2023,MAY
Miscellaneous,6,20,06/05/2023,MAY
Miscellaneous,7,,07/05/2023,MAY
Miscellaneous,8,,08/05/2023,MAY
Miscellaneous,9,,09/05/2023,MAY
Miscellaneous,10,,10/05/2023,MAY
Miscellaneous,11,,11/05/2023,MAY
Miscellaneous,12,,12/05/2023,MAY
Miscellaneous,13,,13/05/2023,MAY
Miscellaneous,14,,14/05/2023,MAY
Miscellaneous,15,,15/05/2023,MAY
Miscellaneous,16,,16/05/2023,MAY
Miscellaneous,17,,17/05/2023,MAY
Miscellaneous,18,,18/05/2023,MAY
Miscellaneous,19,,19/05/2023,MAY
Miscellaneous,20,,20/05/2023,MAY
Miscellaneous,21,,21/05/2023,MAY
Miscellaneous,22,,22/05/2023,MAY
Miscellaneous,23,,23/05/2023,MAY
Miscellaneous,24,20,24/05/2023,MAY
Miscellaneous,25,,25/05/2023,MAY
Miscellaneous,26,,26/05/2023,MAY
Miscellaneous,27,20,27/05/2023,MAY
Miscellaneous,28,,28/05/2023,MAY
Miscellaneous,29,,29/05/2023,MAY
Miscellaneous,30,,30/05/2023,MAY
Miscellaneous,31,750,31/05/2023,MAY
Apple Subscriptions,1,,01/05/2023,MAY
Apple Subscriptions,2,,02/05/2023,MAY
Apple Subscriptions,3,,03/05/2023,MAY
Apple Subscriptions,4,,04/05/2023,MAY
Apple Subscriptions,5,,05/05/2023,MAY
Apple Subscriptions,6,,06/05/2023,MAY
Apple Subscriptions,7,,07/05/2023,MAY
Apple Subscriptions,8,,08/05/2023,MAY
Apple Subscriptions,9,,09/05/2023,MAY
Apple Subscriptions,10,,10/05/2023,MAY
Apple Subscriptions,11,,11/05/2023,MAY
Apple Subscriptions,12,,12/05/2023,MAY
Apple Subscriptions,13,,13/05/2023,MAY
Apple Subscriptions,14,,14/05/2023,MAY
Apple Subscriptions,15,,15/05/2023,MAY
Apple Subscriptions,16,,16/05/2023,MAY
Apple Subscriptions,17,,17/05/2023,MAY
Apple Subscriptions,18,,18/05/2023,MAY
Apple Subscriptions,19,,19/05/2023,MAY
Apple Subscriptions,20,,20/05/2023,MAY
Apple Subscriptions,21,,21/05/2023,MAY
Apple Subscriptions,22,,22/05/2023,MAY
Apple Subscriptions,23,,23/05/2023,MAY
Apple Subscriptions,24,,24/05/2023,MAY
Apple Subscriptions,25,,25/05/2023,MAY
Apple Subscriptions,26,12.19,26/05/2023,MAY
Apple Subscriptions,27,,27/05/2023,MAY
Apple Subscriptions,28,,28/05/2023,MAY
Apple Subscriptions,29,,29/05/2023,MAY
Apple Subscriptions,30,,30/05/2023,MAY
Apple Subscriptions,31,,31/05/2023,MAY
Netflix,1,,01/05/2023,MAY
Netflix,2,,02/05/2023,MAY
Netflix,3,,03/05/2023,MAY
Netflix,4,,04/05/2023,MAY
Netflix,5,,05/05/2023,MAY
Netflix,6,,06/05/2023,MAY
Netflix,7,,07/05/2023,MAY
Netflix,8,,08/05/2023,MAY
Netflix,9,,09/05/2023,MAY
Netflix,10,,10/05/2023,MAY
Netflix,11,,11/05/2023,MAY
Netflix,12,,12/05/2023,MAY
Netflix,13,,13/05/2023,MAY
Netflix,14,,14/05/2023,MAY
Netflix,15,,15/05/2023,MAY
Netflix,16,,16/05/2023,MAY
Netflix,17,,17/05/2023,MAY
Netflix,18,,18/05/2023,MAY
Netflix,19,,19/05/2023,MAY
Netflix,20,,20/05/2023,MAY
Netflix,21,,21/05/2023,MAY
Netflix,22,,22/05/2023,MAY
Netflix,23,93.61,23/05/2023,MAY
Netflix,24,,24/05/2023,MAY
Netflix,25,,25/05/2023,MAY
Netflix,26,,26/05/2023,MAY
Netflix,27,,27/05/2023,MAY
Netflix,28,,28/05/2023,MAY
Netflix,29,,29/05/2023,MAY
Netflix,30,,30/05/2023,MAY
Netflix,31,,31/05/2023,MAY
Account Charges,1,,01/05/2023,MAY
Account Charges,2,3.55,02/05/2023,MAY
Account Charges,3,1,03/05/2023,MAY
Account Charges,4,,04/05/2023,MAY
Account Charges,5,,05/05/2023,MAY
Account Charges,6,5,06/05/2023,MAY
Account Charges,7,,07/05/2023,MAY
Account Charges,8,,08/05/2023,MAY
Account Charges,9,1,09/05/2023,MAY
Account Charges,10,,10/05/2023,MAY
Account Charges,11,,11/05/2023,MAY
Account Charges,12,,12/05/2023,MAY
Account Charges,13,,13/05/2023,MAY
Account Charges,14,,14/05/2023,MAY
Account Charges,15,,15/05/2023,MAY
Account Charges,16,,16/05/2023,MAY
Account Charges,17,,17/05/2023,MAY
Account Charges,18,,18/05/2023,MAY
Account Charges,19,,19/05/2023,MAY
Account Charges,20,,20/05/2023,MAY
Account Charges,21,,21/05/2023,MAY
Account Charges,22,,22/05/2023,MAY
Account Charges,23,,23/05/2023,MAY
Account Charges,24,,24/05/2023,MAY
Account Charges,25,,25/05/2023,MAY
Account Charges,26,,26/05/2023,MAY
Account Charges,27,,27/05/2023,MAY
Account Charges,28,,28/05/2023,MAY
Account Charges,29,1,29/05/2023,MAY
Account Charges,30,,30/05/2023,MAY
Account Charges,31,5,31/05/2023,MAY
Rent,3,,03/06/2023,JUNE
Rent,4,,04/06/2023,JUNE
Rent,5,,05/06/2023,JUNE
Rent,6,,06/06/2023,JUNE
Rent,7,,07/06/2023,JUNE
Rent,8,,08/06/2023,JUNE
Rent,9,,09/06/2023,JUNE
Rent,10,,10/06/2023,JUNE
Rent,11,,11/06/2023,JUNE
Rent,12,,12/06/2023,JUNE
Rent,13,,13/06/2023,JUNE
Rent,14,,14/06/2023,JUNE
Rent,15,,15/06/2023,JUNE
Rent,16,,16/06/2023,JUNE
Rent,17,,17/06/2023,JUNE
Rent,18,,18/06/2023,JUNE
Rent,19,,19/06/2023,JUNE
Rent,20,,20/06/2023,JUNE
Rent,21,,21/06/2023,JUNE
Rent,22,,22/06/2023,JUNE
Rent,23,,23/06/2023,JUNE
Rent,24,,24/06/2023,JUNE
Rent,25,,25/06/2023,JUNE
Rent,26,,26/06/2023,JUNE
Rent,27,500,27/06/2023,JUNE
Rent,28,,28/06/2023,JUNE
Rent,29,,29/06/2023,JUNE
Rent,30,,30/06/2023,JUNE
Data,3,,03/06/2023,JUNE
Data,4,,04/06/2023,JUNE
Data,5,300,05/06/2023,JUNE
Data,6,,06/06/2023,JUNE
Data,7,,07/06/2023,JUNE
Data,8,,08/06/2023,JUNE
Data,9,,09/06/2023,JUNE
Data,10,,10/06/2023,JUNE
Data,11,,11/06/2023,JUNE
Data,12,,12/06/2023,JUNE
Data,13,,13/06/2023,JUNE
Data,14,,14/06/2023,JUNE
Data,15,,15/06/2023,JUNE
Data,16,,16/06/2023,JUNE
Data,17,,17/06/2023,JUNE
Data,18,,18/06/2023,JUNE
Data,19,,19/06/2023,JUNE
Data,20,,20/06/2023,JUNE
Data,21,,21/06/2023,JUNE
Data,22,,22/06/2023,JUNE
Data,23,,23/06/2023,JUNE
Data,24,,24/06/2023,JUNE
Data,25,,25/06/2023,JUNE
Data,26,,26/06/2023,JUNE
Data,27,,27/06/2023,JUNE
Data,28,,28/06/2023,JUNE
Data,29,,29/06/2023,JUNE
Data,30,,30/06/2023,JUNE
Savings/ Investment ,1,,01/06/2023,JUNE
Savings/ Investment ,2,,02/06/2023,JUNE
Savings/ Investment ,3,,03/06/2023,JUNE
Savings/ Investment ,4,,04/06/2023,JUNE
Savings/ Investment ,5,,05/06/2023,JUNE
Savings/ Investment ,6,,06/06/2023,JUNE
Savings/ Investment ,7,,07/06/2023,JUNE
Savings/ Investment ,8,,08/06/2023,JUNE
Savings/ Investment ,9,,09/06/2023,JUNE
Savings/ Investment ,10,,10/06/2023,JUNE
Savings/ Investment ,11,,11/06/2023,JUNE
Savings/ Investment ,12,,12/06/2023,JUNE
Savings/ Investment ,13,,13/06/2023,JUNE
Savings/ Investment ,14,,14/06/2023,JUNE
Savings/ Investment ,15,,15/06/2023,JUNE
Savings/ Investment ,16,,16/06/2023,JUNE
Savings/ Investment ,17,,17/06/2023,JUNE
Savings/ Investment ,18,,18/06/2023,JUNE
Savings/ Investment ,19,,19/06/2023,JUNE
Savings/ Investment ,20,,20/06/2023,JUNE
Savings/ Investment ,21,,21/06/2023,JUNE
Savings/ Investment ,22,,22/06/2023,JUNE
Savings/ Investment ,23,,23/06/2023,JUNE
Savings/ Investment ,24,,24/06/2023,JUNE
Savings/ Investment ,25,,25/06/2023,JUNE
Savings/ Investment ,26,,26/06/2023,JUNE
Savings/ Investment ,27,350,27/06/2023,JUNE
Savings/ Investment ,28,,28/06/2023,JUNE
Savings/ Investment ,29,,29/06/2023,JUNE
Savings/ Investment ,30,,30/06/2023,JUNE
Food,1,13,01/06/2023,JUNE
Food,2,172,02/06/2023,JUNE
Food,3,23,03/06/2023,JUNE
Food,4,11.5,04/06/2023,JUNE
Food,5,8,05/06/2023,JUNE
Food,6,24,06/06/2023,JUNE
Food,7,7,07/06/2023,JUNE
Food,8,12,08/06/2023,JUNE
Food,9,17,09/06/2023,JUNE
Food,10,37,10/06/2023,JUNE
Food,11,,11/06/2023,JUNE
Food,12,7,12/06/2023,JUNE
Food,13,57,13/06/2023,JUNE
Food,14,7,14/06/2023,JUNE
Food,15,8,15/06/2023,JUNE
Food,16,9,16/06/2023,JUNE
Food,17,80,17/06/2023,JUNE
Food,18,,18/06/2023,JUNE
Food,19,,19/06/2023,JUNE
Food,20,17,20/06/2023,JUNE
Food,21,24,21/06/2023,JUNE
Food,22,24,22/06/2023,JUNE
Food,23,,23/06/2023,JUNE
Food,24,,24/06/2023,JUNE
Food,25,10,25/06/2023,JUNE
Food,26,,26/06/2023,JUNE
Food,27,13,27/06/2023,JUNE
Food,28,22,28/06/2023,JUNE
Food,29,7,29/06/2023,JUNE
Food,30,34,30/06/2023,JUNE
Healthcare,3,,03/06/2023,JUNE
Healthcare,4,,04/06/2023,JUNE
Healthcare,5,20,05/06/2023,JUNE
Healthcare,6,,06/06/2023,JUNE
Healthcare,7,,07/06/2023,JUNE
Healthcare,8,,08/06/2023,JUNE
Healthcare,9,,09/06/2023,JUNE
Healthcare,10,,10/06/2023,JUNE
Healthcare,11,,11/06/2023,JUNE
Healthcare,12,,12/06/2023,JUNE
Healthcare,13,,13/06/2023,JUNE
Healthcare,14,,14/06/2023,JUNE
Healthcare,15,,15/06/2023,JUNE
Healthcare,16,,16/06/2023,JUNE
Healthcare,17,,17/06/2023,JUNE
Healthcare,18,,18/06/2023,JUNE
Healthcare,19,,19/06/2023,JUNE
Healthcare,20,,20/06/2023,JUNE
Healthcare,21,,21/06/2023,JUNE
Healthcare,22,15.5,22/06/2023,JUNE
Healthcare,23,,23/06/2023,JUNE
Healthcare,24,40,24/06/2023,JUNE
Healthcare,25,,25/06/2023,JUNE
Healthcare,26,,26/06/2023,JUNE
Healthcare,27,,27/06/2023,JUNE
Healthcare,28,,28/06/2023,JUNE
Healthcare,29,,29/06/2023,JUNE
Healthcare,30,,30/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,1,,01/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,2,,02/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,3,,03/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,4,,04/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,5,,05/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,6,,06/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,7,,07/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,8,,08/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,9,,09/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,10,,10/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,11,,11/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,12,,12/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,13,,13/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,14,,14/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,15,,15/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,16,,16/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,17,,17/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,18,,18/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,19,,19/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,20,,20/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,21,,21/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,22,,22/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,23,,23/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,24,,24/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,25,,25/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,26,,26/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,27,,27/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,28,,28/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,29,,29/06/2023,JUNE
Clothes/ Shoes/ Jewelry ,30,,30/06/2023,JUNE
Outings,1,,01/06/2023,JUNE
Outings,2,,02/06/2023,JUNE
Outings,3,,03/06/2023,JUNE
Outings,4,,04/06/2023,JUNE
Outings,5,,05/06/2023,JUNE
Outings,6,,06/06/2023,JUNE
Outings,7,,07/06/2023,JUNE
Outings,8,,08/06/2023,JUNE
Outings,9,,09/06/2023,JUNE
Outings,10,,10/06/2023,JUNE
Outings,11,,11/06/2023,JUNE
Outings,12,,12/06/2023,JUNE
Outings,13,,13/06/2023,JUNE
Outings,14,,14/06/2023,JUNE
Outings,15,,15/06/2023,JUNE
Outings,16,,16/06/2023,JUNE
Outings,17,,17/06/2023,JUNE
Outings,18,,18/06/2023,JUNE
Outings,19,,19/06/2023,JUNE
Outings,20,,20/06/2023,JUNE
Outings,21,,21/06/2023,JUNE
Outings,22,,22/06/2023,JUNE
Outings,23,100,23/06/2023,JUNE
Outings,24,,24/06/2023,JUNE
Outings,25,,25/06/2023,JUNE
Outings,26,,26/06/2023,JUNE
Outings,27,,27/06/2023,JUNE
Outings,28,,28/06/2023,JUNE
Outings,29,,29/06/2023,JUNE
Outings,30,,30/06/2023,JUNE
Toiletries/Groceries,1,107.96,01/06/2023,JUNE
Toiletries/Groceries,2,,02/06/2023,JUNE
Toiletries/Groceries,3,,03/06/2023,JUNE
Toiletries/Groceries,4,,04/06/2023,JUNE
Toiletries/Groceries,5,,05/06/2023,JUNE
Toiletries/Groceries,6,,06/06/2023,JUNE
Toiletries/Groceries,7,,07/06/2023,JUNE
Toiletries/Groceries,8,,08/06/2023,JUNE
Toiletries/Groceries,9,,09/06/2023,JUNE
Toiletries/Groceries,10,,10/06/2023,JUNE
Toiletries/Groceries,11,,11/06/2023,JUNE
Toiletries/Groceries,12,,12/06/2023,JUNE
Toiletries/Groceries,13,,13/06/2023,JUNE
Toiletries/Groceries,14,,14/06/2023,JUNE
Toiletries/Groceries,15,23,15/06/2023,JUNE
Toiletries/Groceries,16,,16/06/2023,JUNE
Toiletries/Groceries,17,,17/06/2023,JUNE
Toiletries/Groceries,18,,18/06/2023,JUNE
Toiletries/Groceries,19,,19/06/2023,JUNE
Toiletries/Groceries,20,,20/06/2023,JUNE
Toiletries/Groceries,21,,21/06/2023,JUNE
Toiletries/Groceries,22,40,22/06/2023,JUNE
Toiletries/Groceries,23,,23/06/2023,JUNE
Toiletries/Groceries,24,575.45,24/06/2023,JUNE
Toiletries/Groceries,25,,25/06/2023,JUNE
Toiletries/Groceries,26,,26/06/2023,JUNE
Toiletries/Groceries,27,,27/06/2023,JUNE
Toiletries/Groceries,28,,28/06/2023,JUNE
Toiletries/Groceries,29,,29/06/2023,JUNE
Toiletries/Groceries,30,,30/06/2023,JUNE
Transportation ,1,3,01/06/2023,JUNE
Transportation ,2,110,02/06/2023,JUNE
Transportation ,3,,03/06/2023,JUNE
Transportation ,4,,04/06/2023,JUNE
Transportation ,5,,05/06/2023,JUNE
Transportation ,6,,06/06/2023,JUNE
Transportation ,7,,07/06/2023,JUNE
Transportation ,8,,08/06/2023,JUNE
Transportation ,9,78,09/06/2023,JUNE
Transportation ,10,,10/06/2023,JUNE
Transportation ,11,,11/06/2023,JUNE
Transportation ,12,,12/06/2023,JUNE
Transportation ,13,,13/06/2023,JUNE
Transportation ,14,12.5,14/06/2023,JUNE
Transportation ,15,,15/06/2023,JUNE
Transportation ,16,55,16/06/2023,JUNE
Transportation ,17,35,17/06/2023,JUNE
Transportation ,18,20,18/06/2023,JUNE
Transportation ,19,97,19/06/2023,JUNE
Transportation ,20,12.5,20/06/2023,JUNE
Transportation ,21,90,21/06/2023,JUNE
Transportation ,22,11.5,22/06/2023,JUNE
Transportation ,23,79,23/06/2023,JUNE
Transportation ,24,16,24/06/2023,JUNE
Transportation ,25,,25/06/2023,JUNE
Transportation ,26,59.5,26/06/2023,JUNE
Transportation ,27,25,27/06/2023,JUNE
Transportation ,28,11.5,28/06/2023,JUNE
Transportation ,29,54.5,29/06/2023,JUNE
Transportation ,30,73,30/06/2023,JUNE
Miscellaneous,1,,01/06/2023,JUNE
Miscellaneous,2,,02/06/2023,JUNE
Miscellaneous,3,,03/06/2023,JUNE
Miscellaneous,4,,04/06/2023,JUNE
Miscellaneous,5,30,05/06/2023,JUNE
Miscellaneous,6,,06/06/2023,JUNE
Miscellaneous,7,,07/06/2023,JUNE
Miscellaneous,8,,08/06/2023,JUNE
Miscellaneous,9,,09/06/2023,JUNE
Miscellaneous,10,,10/06/2023,JUNE
Miscellaneous,11,,11/06/2023,JUNE
Miscellaneous,12,,12/06/2023,JUNE
Miscellaneous,13,,13/06/2023,JUNE
Miscellaneous,14,20,14/06/2023,JUNE
Miscellaneous,15,,15/06/2023,JUNE
Miscellaneous,16,14,16/06/2023,JUNE
Miscellaneous,17,39,17/06/2023,JUNE
Miscellaneous,18,,18/06/2023,JUNE
Miscellaneous,19,,19/06/2023,JUNE
Miscellaneous,20,,20/06/2023,JUNE
Miscellaneous,21,,21/06/2023,JUNE
Miscellaneous,22,5,22/06/2023,JUNE
Miscellaneous,23,,23/06/2023,JUNE
Miscellaneous,24,,24/06/2023,JUNE
Miscellaneous,25,31,25/06/2023,JUNE
Miscellaneous,26,,26/06/2023,JUNE
Miscellaneous,27,,27/06/2023,JUNE
Miscellaneous,28,,28/06/2023,JUNE
Miscellaneous,29,600,29/06/2023,JUNE
Miscellaneous,30,,30/06/2023,JUNE
Apple Subscriptions,1,,01/06/2023,JUNE
Apple Subscriptions,2,,02/06/2023,JUNE
Apple Subscriptions,3,,03/06/2023,JUNE
Apple Subscriptions,4,,04/06/2023,JUNE
Apple Subscriptions,5,,05/06/2023,JUNE
Apple Subscriptions,6,,06/06/2023,JUNE
Apple Subscriptions,7,,07/06/2023,JUNE
Apple Subscriptions,8,,08/06/2023,JUNE
Apple Subscriptions,9,,09/06/2023,JUNE
Apple Subscriptions,10,,10/06/2023,JUNE
Apple Subscriptions,11,,11/06/2023,JUNE
Apple Subscriptions,12,,12/06/2023,JUNE
Apple Subscriptions,13,,13/06/2023,JUNE
Apple Subscriptions,14,,14/06/2023,JUNE
Apple Subscriptions,15,,15/06/2023,JUNE
Apple Subscriptions,16,,16/06/2023,JUNE
Apple Subscriptions,17,,17/06/2023,JUNE
Apple Subscriptions,18,,18/06/2023,JUNE
Apple Subscriptions,19,,19/06/2023,JUNE
Apple Subscriptions,20,,20/06/2023,JUNE
Apple Subscriptions,21,,21/06/2023,JUNE
Apple Subscriptions,22,,22/06/2023,JUNE
Apple Subscriptions,23,,23/06/2023,JUNE
Apple Subscriptions,24,,24/06/2023,JUNE
Apple Subscriptions,25,,25/06/2023,JUNE
Apple Subscriptions,26,,26/06/2023,JUNE
Apple Subscriptions,27,12.55,27/06/2023,JUNE
Apple Subscriptions,28,,28/06/2023,JUNE
Apple Subscriptions,29,,29/06/2023,JUNE
Apple Subscriptions,30,,30/06/2023,JUNE
Netflix,1,,01/06/2023,JUNE
Netflix,2,,02/06/2023,JUNE
Netflix,3,,03/06/2023,JUNE
Netflix,4,,04/06/2023,JUNE
Netflix,5,,05/06/2023,JUNE
Netflix,6,,06/06/2023,JUNE
Netflix,7,,07/06/2023,JUNE
Netflix,8,,08/06/2023,JUNE
Netflix,9,,09/06/2023,JUNE
Netflix,10,,10/06/2023,JUNE
Netflix,11,,11/06/2023,JUNE
Netflix,12,,12/06/2023,JUNE
Netflix,13,,13/06/2023,JUNE
Netflix,14,,14/06/2023,JUNE
Netflix,15,,15/06/2023,JUNE
Netflix,16,,16/06/2023,JUNE
Netflix,17,,17/06/2023,JUNE
Netflix,18,,18/06/2023,JUNE
Netflix,19,100.02,19/06/2023,JUNE
Netflix,20,,20/06/2023,JUNE
Netflix,21,,21/06/2023,JUNE
Netflix,22,,22/06/2023,JUNE
Netflix,23,,23/06/2023,JUNE
Netflix,24,,24/06/2023,JUNE
Netflix,25,,25/06/2023,JUNE
Netflix,26,,26/06/2023,JUNE
Netflix,27,,27/06/2023,JUNE
Netflix,28,,28/06/2023,JUNE
Netflix,29,,29/06/2023,JUNE
Netflix,30,,30/06/2023,JUNE
Account Charges,1,,01/06/2023,JUNE
Account Charges,2,,02/06/2023,JUNE
Account Charges,3,,03/06/2023,JUNE
Account Charges,4,,04/06/2023,JUNE
Account Charges,5,,05/06/2023,JUNE
Account Charges,6,,06/06/2023,JUNE
Account Charges,7,,07/06/2023,JUNE
Account Charges,8,,08/06/2023,JUNE
Account Charges,9,,09/06/2023,JUNE
Account Charges,10,,10/06/2023,JUNE
Account Charges,11,,11/06/2023,JUNE
Account Charges,12,,12/06/2023,JUNE
Account Charges,13,,13/06/2023,JUNE
Account Charges,14,,14/06/2023,JUNE
Account Charges,15,,15/06/2023,JUNE
Account Charges,16,,16/06/2023,JUNE
Account Charges,17,,17/06/2023,JUNE
Account Charges,18,,18/06/2023,JUNE
Account Charges,19,,19/06/2023,JUNE
Account Charges,20,,20/06/2023,JUNE
Account Charges,21,,21/06/2023,JUNE
Account Charges,22,,22/06/2023,JUNE
Account Charges,23,,23/06/2023,JUNE
Account Charges,24,,24/06/2023,JUNE
Account Charges,25,3,25/06/2023,JUNE
Account Charges,26,,26/06/2023,JUNE
Account Charges,27,8.5,27/06/2023,JUNE
Account Charges,28,,28/06/2023,JUNE
Account Charges,29,,29/06/2023,JUNE
Account Charges,30,5,30/06/2023,JUNE
Data,1,,01/07/2023,JULY
Data,2,,02/07/2023,JULY
Data,3,,03/07/2023,JULY
Data,4,300,04/07/2023,JULY
Data,5,,05/07/2023,JULY
Data,6,,06/07/2023,JULY
Data,7,,07/07/2023,JULY
Data,8,,08/07/2023,JULY
Data,9,,09/07/2023,JULY
Data,10,,10/07/2023,JULY
Data,11,,11/07/2023,JULY
Data,12,,12/07/2023,JULY
Data,13,,13/07/2023,JULY
Data,14,,14/07/2023,JULY
Data,15,,15/07/2023,JULY
Data,16,,16/07/2023,JULY
Data,17,,17/07/2023,JULY
Data,18,,18/07/2023,JULY
Data,19,,19/07/2023,JULY
Data,20,,20/07/2023,JULY
Data,21,,21/07/2023,JULY
Data,22,,22/07/2023,JULY
Data,23,,23/07/2023,JULY
Data,24,,24/07/2023,JULY
Data,25,,25/07/2023,JULY
Data,26,,26/07/2023,JULY
Data,27,,27/07/2023,JULY
Data,28,,28/07/2023,JULY
Data,29,,29/07/2023,JULY
Data,30,,30/07/2023,JULY
Data,31,,31/07/2023,JULY
Savings/ Investment ,1,,01/07/2023,JULY
Savings/ Investment ,2,,02/07/2023,JULY
Savings/ Investment ,3,,03/07/2023,JULY
Savings/ Investment ,4,,04/07/2023,JULY
Savings/ Investment ,5,,05/07/2023,JULY
Savings/ Investment ,6,,06/07/2023,JULY
Savings/ Investment ,7,,07/07/2023,JULY
Savings/ Investment ,8,,08/07/2023,JULY
Savings/ Investment ,9,,09/07/2023,JULY
Savings/ Investment ,10,,10/07/2023,JULY
Savings/ Investment ,11,,11/07/2023,JULY
Savings/ Investment ,12,,12/07/2023,JULY
Savings/ Investment ,13,,13/07/2023,JULY
Savings/ Investment ,14,,14/07/2023,JULY
Savings/ Investment ,15,,15/07/2023,JULY
Savings/ Investment ,16,,16/07/2023,JULY
Savings/ Investment ,17,,17/07/2023,JULY
Savings/ Investment ,18,,18/07/2023,JULY
Savings/ Investment ,19,,19/07/2023,JULY
Savings/ Investment ,20,,20/07/2023,JULY
Savings/ Investment ,21,,21/07/2023,JULY
Savings/ Investment ,22,,22/07/2023,JULY
Savings/ Investment ,23,,23/07/2023,JULY
Savings/ Investment ,24,,24/07/2023,JULY
Savings/ Investment ,25,,25/07/2023,JULY
Savings/ Investment ,26,,26/07/2023,JULY
Savings/ Investment ,27,,27/07/2023,JULY
Savings/ Investment ,28,,28/07/2023,JULY
Savings/ Investment ,29,750,29/07/2023,JULY
Savings/ Investment ,30,,30/07/2023,JULY
Savings/ Investment ,31,,31/07/2023,JULY
Hair / Gym,1,,01/07/2023,JULY
Hair / Gym,2,,02/07/2023,JULY
Hair / Gym,3,,03/07/2023,JULY
Hair / Gym,4,,04/07/2023,JULY
Hair / Gym,5,,05/07/2023,JULY
Hair / Gym,6,,06/07/2023,JULY
Hair / Gym,7,,07/07/2023,JULY
Hair / Gym,8,,08/07/2023,JULY
Hair / Gym,9,,09/07/2023,JULY
Hair / Gym,10,,10/07/2023,JULY
Hair / Gym,11,,11/07/2023,JULY
